KACJ,20130907/0335,1.00,32.11,-84.19,143.00,73.40,3.00,70.00,-9999.00,-9999.00,30.08,69.80,88.54,-9999.00,-9999.00
KACP,20130907/0335,1.00,30.75,-92.69,33.00,71.78,0.00,0.00,-9999.00,-9999.00,30.01,69.80,93.50,-9999.00,-9999.00
KACQ,20130907/0334,1.00,44.07,-93.55,343.00,77.00,6.00,170.00,-9999.00,-9999.00,29.93,62.60,61.21,-9999.00,-9999.00
KADC,20130907/0334,1.00,46.45,-95.21,417.00,71.60,0.00,0.00,-9999.00,-9999.00,29.90,66.20,83.13,-9999.00,-9999.00
KADH,20130907/0335,1.00,34.80,-96.67,310.00,78.80,6.00,90.00,-9999.00,-9999.00,30.02,64.40,61.44,-9999.00,-9999.00
KADS,20130907/0335,1.00,32.97,-96.83,196.00,90.86,6.00,130.00,-9999.00,-9999.00,29.99,55.76,30.73,-9999.00,-9999.00
KADU,20130907/0335,1.00,41.70,-94.92,392.00,75.20,5.00,180.00,-9999.00,-9999.00,29.96,64.40,69.21,-9999.00,-9999.00
KAEJ,20130907/0335,1.00,38.81,-106.12,2422.00,66.56,11.00,320.00,-9999.00,-9999.00,30.40,42.62,41.79,-9999.00,-9999.00
KAEL,20130907/0331,1.00,43.68,-93.37,384.00,77.00,7.00,190.00,-9999.00,-9999.00,29.93,60.80,57.45,-9999.00,-9999.00
KAFJ,20130907/0335,1.00,40.13,-80.28,361.00,48.20,0.00,0.00,-9999.00,-9999.00,30.17,48.20,100.00,-9999.00,-9999.00
KAFK,20130907/0335,1.00,40.60,-95.85,354.00,77.18,9.00,180.00,-9999.00,-9999.00,29.96,67.28,71.61,-9999.00,-9999.00
KAFP,20130907/0335,1.00,35.02,-80.08,91.00,64.04,0.00,0.00,-9999.00,-9999.00,30.12,61.70,92.11,31.00,-9999.00
KAHQ,20130907/0335,1.00,41.24,-96.59,373.00,75.38,7.00,150.00,-9999.00,-9999.00,29.91,68.90,80.36,-9999.00,-9999.00
KAIB,20130907/0335,1.00,38.24,-108.56,1811.00,77.00,8.00,120.00,17.00,-9999.00,30.22,42.80,29.57,-9999.00,-9999.00
KAIG,20130907/0335,1.00,45.16,-89.11,461.00,70.52,6.00,220.00,-9999.00,-9999.00,29.98,63.14,77.51,-9999.00,-9999.00
KAIK,20130907/0335,1.00,33.65,-81.68,161.00,69.80,0.00,0.00,-9999.00,-9999.00,30.12,62.60,77.94,-9999.00,-9999.00
KAIO,20130907/0335,1.00,41.40,-95.05,360.00,75.20,7.00,180.00,-9999.00,-9999.00,29.94,66.20,73.67,-9999.00,-9999.00
KAIT,20130907/0333,1.00,46.55,-93.68,367.00,73.40,0.00,0.00,-9999.00,-9999.00,29.88,66.20,78.24,-9999.00,-9999.00
KAIZ,20130907/0335,1.00,38.10,-92.55,265.00,68.00,3.00,150.00,-9999.00,-9999.00,30.06,60.80,77.79,-9999.00,-9999.00
KAJG,20130907/0335,1.00,38.61,-87.73,129.00,69.80,0.00,0.00,-9999.00,-9999.00,30.08,66.20,88.37,-9999.00,-9999.00
KAJZ,20130907/0335,1.00,38.79,-108.06,1583.00,82.04,6.00,170.00,-9999.00,-9999.00,30.15,44.06,26.32,-9999.00,-9999.00
KALX,20130907/0335,1.00,32.91,-85.96,209.00,78.44,0.00,0.00,-9999.00,-9999.00,30.08,70.70,77.23,-9999.00,-9999.00
KAMN,20130907/0332,1.00,43.32,-84.69,229.00,63.50,6.00,180.00,-9999.00,-9999.00,30.05,54.68,72.99,-9999.00,-9999.00
KANE,20130907/0334,1.00,45.14,-93.21,276.00,80.60,6.00,150.00,-9999.00,-9999.00,29.88,66.20,61.67,-9999.00,-9999.00
KANJ,20130907/0320,1.00,46.48,-84.36,210.00,60.98,6.00,190.00,-9999.00,-9999.00,29.96,57.92,89.67,13.00,-9999.00
KANK,20130907/0335,1.00,38.54,-106.05,2293.00,68.00,13.00,260.00,-9999.00,-9999.00,30.43,49.82,52.22,-9999.00,-9999.00
KANQ,20130907/0335,1.00,41.64,-85.09,299.00,57.20,0.00,0.00,-9999.00,-9999.00,30.10,55.40,93.70,-9999.00,-9999.00
KANW,20130907/0335,1.00,42.58,-100.00,789.00,78.08,3.00,20.00,-9999.00,-9999.00,29.90,65.30,64.92,-9999.00,-9999.00
KAPF,20130907/0327,1.00,26.15,-81.77,2.00,75.20,14.00,120.00,-9999.00,-9999.00,29.98,-9999.00,-9999.00,66.00,-9999.00
KAPY,20130907/0335,1.00,26.97,-99.25,129.00,76.10,0.00,0.00,-9999.00,-9999.00,29.98,72.68,89.20,-9999.00,-9999.00
KAQO,20130907/0315,1.00,30.78,-98.66,336.00,82.40,0.00,0.00,-9999.00,-9999.00,30.04,62.60,51.31,-9999.00,-9999.00
KAQP,20130907/0333,1.00,45.23,-96.00,310.00,73.40,0.00,0.00,-9999.00,-9999.00,29.86,69.80,88.54,-9999.00,-9999.00
